Unnamed: 0,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,Processed_Reviews,Category,Processed_Sentiment
2186,872,32,Perfection,"I almost never take the time to write reviews but this shirt is amazing... it's a super soft, stretchy, substantial fabric that is incredibly flattering. it falls perfectly and is insanely comfortable. i am 5'5"" 120 lbs and usually wear an xs or s in retailer tops... i went with the xs and it is a perfect fit. love it so much i bought it in 4 colors... i am now completely broke but these shirts will be in constant rotation.",5,1,0,General,Tops,Knits,"['almost', 'never', 'take', 'time', 'write', 'reviews', 'shirt', 'amazing', 'super', 'soft', 'stretchy', 'substantial', 'fabric', 'incredibly', 'flattering', 'falls', 'perfectly', 'insanely', 'comfortable', 'lbs', 'usually', 'wear', 'xs', 'retailer', 'tops', 'went', 'xs', 'perfect', 'fit', 'love', 'much', 'bought', 'colors', 'completely', 'broke', 'shirts', 'constant', 'rotation']",Both,Good
2187,867,51,Very pretty top,"This is a beautiful top, however, my top did not match the one in the picture, it's so odd, the stripes are completely different, it's ok, because it's very pretty, but i do like the one pictured better. it's too short on me for leggings and boots, but it's great with skinny jeans. very pretty and soft material.",4,1,0,General Petite,Tops,Knits,"['beautiful', 'top', 'however', 'top', 'match', 'one', 'picture', 'odd', 'stripes', 'completely', 'different', 'ok', 'pretty', 'like', 'one', 'pictured', 'better', 'short', 'leggings', 'boots', 'great', 'skinny', 'jeans', 'pretty', 'soft', 'material']",Quality,Good
2188,984,40,Perfect denim jacket,"I am so glad i had read the other reviews of this jacket which prompted me to order. great fit and cut with a hint of stretch, nice styling details, great vintage color. i wasn't in love with the price but after receiving the jacket i would gladly pay the price again. will definitely be in my wardrobe rotation for years to come!",5,1,1,General,Jackets,Jackets,"['glad', 'read', 'reviews', 'jacket', 'prompted', 'order', 'great', 'fit', 'cut', 'hint', 'stretch', 'nice', 'styling', 'details', 'great', 'vintage', 'color', 'love', 'price', 'receiving', 'jacket', 'would', 'gladly', 'pay', 'price', 'definitely', 'wardrobe', 'rotation', 'years', 'come']",Quality,Good
2189,872,35,Everyday staple,"This shirt is amazingly soft and has such a great cut, especially for me being curvy. i love to pair this with cute leggings or tight ankle jeans with my boots. recently wore on a casual date with the hubby and he loved it paired with my dark brown leather jacket and dark jeans. 

only reason i gave it 4 stars was that the shirt tends to stretch out a little at the bottom is seems as you wear it throughout the day - it is still a great shirt and if possible i would buy more. 

need to bring",4,1,0,General,Tops,Knits,"['shirt', 'amazingly', 'soft', 'great', 'cut', 'especially', 'curvy', 'love', 'pair', 'cute', 'leggings', 'tight', 'ankle', 'jeans', 'boots', 'recently', 'wore', 'casual', 'date', 'hubby', 'loved', 'paired', 'dark', 'brown', 'leather', 'jacket', 'dark', 'jeans', 'reason', 'gave', 'stars', 'shirt', 'tends', 'stretch', 'little', 'bottom', 'seems', 'wear', 'throughout', 'day', 'still', 'great', 'shirt', 'possible', 'would', 'buy', 'need', 'bring']",Other,Good
2190,876,56,Pretty but...,"This shirt is pretty but wasn't worth the price in my opinion. the shirt does a pretty decent job of staying closed at least, and the embroidering is pretty, but i could tell the material wouldn't last very long.

also i like my shirts loose fitting, but this one looks more boxy than flowy. i'd probably still buy it if it were cheaper.",4,1,0,General Petite,Tops,Knits,"['shirt', 'pretty', 'worth', 'price', 'opinion', 'shirt', 'pretty', 'decent', 'job', 'staying', 'closed', 'least', 'embroidering', 'pretty', 'could', 'tell', 'material', 'would', 'last', 'long', 'also', 'like', 'shirts', 'loose', 'fitting', 'one', 'looks', 'boxy', 'flowy', 'probably', 'still', 'buy', 'cheaper']",Quality,Good
2191,872,37,Amazing,This shirt looks and feels fabulous. i got black and white and received a ton of compliments. wore with boots and leggings and fun jewelry.,5,1,0,General,Tops,Knits,"['shirt', 'looks', 'feels', 'fabulous', 'got', 'black', 'white', 'received', 'ton', 'compliments', 'wore', 'boots', 'leggings', 'fun', 'jewelry']",Shipping,Good
2192,867,46,,This is the perfect casual top to wear alone or layered with a cardigan. love it!,5,1,0,General Petite,Tops,Knits,"['perfect', 'casual', 'top', 'wear', 'alone', 'layered', 'cardigan', 'love']",Other,Good
2193,1052,67,,"I love joggers, best style to come along in awhile. i think these are well made and i like the fabric. i just wish the leg were cut a bit slimmer but that's just a matter of preference. i definitely like them and will keep and wear.",5,1,1,General,Bottoms,Pants,"['love', 'joggers', 'best', 'style', 'come', 'along', 'awhile', 'think', 'well', 'made', 'like', 'fabric', 'wish', 'leg', 'cut', 'bit', 'slimmer', 'matter', 'preference', 'definitely', 'like', 'keep', 'wear']",Quality,Good
2194,940,38,"Ok, but...","Gorgeous detail on the sleeve. adorable pattern. unfortunately, it is a little too cropped & it's not actually sleeves. it's a cape style. wasn't expecting, but still really cute.",4,1,9,General,Tops,Sweaters,"['gorgeous', 'detail', 'sleeve', 'adorable', 'pattern', 'unfortunately', 'little', 'cropped', 'actually', 'sleeves', 'cape', 'style', 'expecting', 'still', 'really', 'cute']",Quality,Good
2195,146,33,,"Beautiful colors. lightweight flannel, so a great pair of sleep pants that can be worn year round. i ordered a s, my typical size, which turned out to be quite large on me. hopefully the xs will fit better.",5,1,0,General Petite,Intimate,Lounge,"['beautiful', 'colors', 'lightweight', 'flannel', 'great', 'pair', 'sleep', 'pants', 'worn', 'year', 'round', 'ordered', 'typical', 'size', 'turned', 'quite', 'large', 'hopefully', 'xs', 'fit', 'better']",Quality,Good
2196,1086,46,Run don't walk to buy this,"Although i wish this was not so dark blue for summer, it is the most fabulous cut, super sexy with the tie neckline and love the side pockets... and did i mention the fabric is ridiculously soft? i just wish it was more of a blue denim blue but nonetheless, i could not walk away from the store without this. i am 5'9, 142 lbs and medium fit me perfect for length in the leg.",5,1,4,General Petite,Dresses,Dresses,"['although', 'wish', 'dark', 'blue', 'summer', 'fabulous', 'cut', 'super', 'sexy', 'tie', 'neckline', 'love', 'side', 'pockets', 'mention', 'fabric', 'ridiculously', 'soft', 'wish', 'blue', 'denim', 'blue', 'nonetheless', 'could', 'walk', 'away', 'store', 'without', 'lbs', 'medium', 'fit', 'perfect', 'length', 'leg']",Quality,Good
2197,940,34,Want to like it....,"This is soooo much more cropped than it looks in the picture. the fabric is super soft and design is cute. i really wanted to like this, but it just doesn't fit as shown. the back is halfway up by back and i am shortwaisted...",3,0,2,General,Tops,Sweaters,"['soooo', 'much', 'cropped', 'looks', 'picture', 'fabric', 'super', 'soft', 'design', 'cute', 'really', 'wanted', 'like', 'fit', 'shown', 'back', 'halfway', 'back', 'shortwaisted']",Quality,Good
2198,872,63,What happened?,"I purchased this item in the gray heather color and loved it so much i wanted to buy every other color. the fabric was cottony and felt very soft and cushy against my skin, and the gray color was from the combination of black and white fibers. i ordered the light gray and the red online and could not wait for them to arrive. but the other colors were not even in the same material, but a very shiny and synthetic feeling fabric, with just a single color weave that did not have the same feel or tex",1,0,0,General,Tops,Knits,"['purchased', 'item', 'gray', 'heather', 'color', 'loved', 'much', 'wanted', 'buy', 'every', 'color', 'fabric', 'cottony', 'felt', 'soft', 'cushy', 'skin', 'gray', 'color', 'combination', 'black', 'white', 'fibers', 'ordered', 'light', 'gray', 'red', 'online', 'could', 'wait', 'arrive', 'colors', 'even', 'material', 'shiny', 'synthetic', 'feeling', 'fabric', 'single', 'color', 'weave', 'feel', 'tex']",Quality,Good
2199,872,34,Perfect long sleeve tee!,"I've been looking for a staple long-sleeve tee for a while now, and i think i've found it! i bought this tee in my usual retailer size of medium and the fit is perfect. the material is soft, the cut highlights an hourglass figure without clinging in the wrong places. the sleeves are long enough, which can sometimes be a problem for me. the length is perfect to wear with leggings without being too long. i'll be back for more colors!",5,1,0,General,Tops,Knits,"['looking', 'staple', 'tee', 'think', 'found', 'bought', 'tee', 'usual', 'retailer', 'size', 'medium', 'fit', 'perfect', 'material', 'soft', 'cut', 'highlights', 'hourglass', 'figure', 'without', 'clinging', 'wrong', 'places', 'sleeves', 'long', 'enough', 'sometimes', 'problem', 'length', 'perfect', 'wear', 'leggings', 'without', 'long', 'back', 'colors']",Quality,Good
2200,940,50,Adorable but not really a cardigan more a capelet,"I gave this 4 stars instead of five because the picture really does give you the impression that this ""cardigan"" has sleeves but actually it's a cape with a few stitches above the wrist. it's also quite short, i'm only 5 5"" and it hits me above my waist. this picture was clearly shot with the front pulled down, i bet if we saw the back it would be high above her waist. also, one of the buttons fell off the first time i wore it. i heard it fall thankfully so it was easy enough to sew back on but",4,1,2,General,Tops,Sweaters,"['gave', 'stars', 'instead', 'five', 'picture', 'really', 'give', 'impression', 'cardigan', 'sleeves', 'actually', 'cape', 'stitches', 'wrist', 'also', 'quite', 'short', 'hits', 'waist', 'picture', 'clearly', 'shot', 'front', 'pulled', 'bet', 'saw', 'back', 'would', 'high', 'waist', 'also', 'one', 'buttons', 'fell', 'first', 'time', 'wore', 'heard', 'fall', 'thankfully', 'easy', 'enough', 'sew', 'back']",Shipping,Good
2201,872,36,Love this top,"I love this top, it's long enough to to wear with leggings and the ribbon in the back really dresses it up. the only negative is that the material pulls easy and only on the space dye color, not the solids but i still love it! for reference i ordered xs and it fits perfectly i am 5'2 125lbs",5,1,1,General,Tops,Knits,"['love', 'top', 'long', 'enough', 'wear', 'leggings', 'ribbon', 'back', 'really', 'dresses', 'negative', 'material', 'pulls', 'easy', 'space', 'dye', 'color', 'solids', 'still', 'love', 'reference', 'ordered', 'xs', 'fits', 'perfectly']",Quality,Good
2202,870,39,Lovely,"I purchased this shell in black. the embellishments and construction of the top are of a good quality, like as shown. i am 5'4"", 120# and typically purchase an xs. this ran a bit bigger than i was expecting from the reviews, but i am overall happy with the top. the center slit may be too revealing for those with a smaller bust.",4,1,0,General,Tops,Knits,"['purchased', 'shell', 'black', 'embellishments', 'construction', 'top', 'good', 'quality', 'like', 'shown', 'typically', 'purchase', 'xs', 'ran', 'bit', 'bigger', 'expecting', 'reviews', 'overall', 'happy', 'top', 'center', 'slit', 'may', 'revealing', 'smaller', 'bust']",Quality,Good
2203,1086,44,Huge,"This dress will unfortunately be returned...so cute online and looks like a sack in person.  runs very large, arm holes are very low.  not flattering.",1,0,1,General Petite,Dresses,Dresses,"['dress', 'unfortunately', 'returned', 'cute', 'online', 'looks', 'like', 'sack', 'person', 'runs', 'large', 'arm', 'holes', 'low', 'flattering']",Other,Good
2204,940,48,,"Just received this and absolutely love it! i tried the vienne cardigan in the store and i assumed this one would fit the same (since online exclusive), which it does. this one though has the whimsical left grey sleeve with trees, a fence and sheep on the sleeve - very cute. it's a traditional knit design with a twist of modern design being the cape style. it is a bit cropped but fits well and the hood lays nicely. there were a few too many stray threads when i received that i needed to cut off.",5,1,2,General,Tops,Sweaters,"['received', 'absolutely', 'love', 'tried', 'vienne', 'cardigan', 'store', 'assumed', 'one', 'would', 'fit', 'since', 'online', 'exclusive', 'one', 'though', 'whimsical', 'left', 'grey', 'sleeve', 'trees', 'fence', 'sheep', 'sleeve', 'cute', 'traditional', 'knit', 'design', 'twist', 'modern', 'design', 'cape', 'style', 'bit', 'cropped', 'fits', 'well', 'hood', 'lays', 'nicely', 'many', 'stray', 'threads', 'received', 'needed', 'cut']",Both,Good
2205,1086,44,Only suits smaller chest,If you have any cleavage this dress will look awful. the ties drop pretty low & look trashy over cleavage. recommend otherwise - good fabric cool look,2,1,1,General Petite,Dresses,Dresses,"['cleavage', 'dress', 'look', 'awful', 'ties', 'drop', 'pretty', 'low', 'look', 'trashy', 'cleavage', 'recommend', 'otherwise', 'good', 'fabric', 'cool', 'look']",Quality,Good
2206,1102,57,,"What i liked:
1. midweight fabric. it's not lined and when i read polyester in the description, i was worried that it might be thin, but this is a stretchy midweight fabric.
2. pretty pretty print

what i did not like:
1. i don't know what dress the model is wearing, but this was an empire waist dress on me. i'm 5'7"". because it was empire waist, the long hem makes this look like a maternity dress on me.
2. the sleeves are cut oddly. they look too wide for the dress, even on this model.
3",3,1,11,General Petite,Dresses,Dresses,"['liked', 'midweight', 'fabric', 'lined', 'read', 'polyester', 'description', 'worried', 'might', 'thin', 'stretchy', 'midweight', 'fabric', 'pretty', 'pretty', 'print', 'like', 'know', 'dress', 'model', 'wearing', 'empire', 'waist', 'dress', 'empire', 'waist', 'long', 'hem', 'makes', 'look', 'like', 'maternity', 'dress', 'sleeves', 'cut', 'oddly', 'look', 'wide', 'dress', 'even', 'model']",Quality,Good
